ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PCON_DISC,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PSINDER,PDER_SS
26,Sonora,58,Santa Ana,1292,629,663,374,816,102,2.27,56,25,8.65,8.85,8.46,141,1148
26,Sonora,58,Santa Ana,11,3,8,0,5,6,5.67,0,0,5.82,5.67,5.88,1,10
26,Sonora,58,Santa Ana,17,7,10,3,8,6,3.33,1,0,6.43,6,6.75,14,3
26,Sonora,58,Santa Ana,145,68,77,28,88,29,2.87,6,2,7.85,8.15,7.55,21,124
26,Sonora,58,Santa Ana,826,414,412,232,543,51,2.25,41,10,9.6,9.61,9.59,182,644
26,Sonora,58,Santa Ana,275,143,132,80,170,25,2.77,13,3,7.31,7.39,7.23,42,233
26,Sonora,58,Santa Ana,30,14,16,3,25,2,2.38,0,0,9.41,7.92,10.6,16,14
26,Sonora,58,Santa Ana,12,6,6,6,5,1,3.67,0,0,8,7,9,2,10
26,Sonora,58,Santa Ana,96,47,49,26,57,13,2.86,11,3,6.71,7.64,5.89,34,62
26,Sonora,58,Santa Ana,6,4,2,0,5,1,4.75,0,0,5.5,5.25,6,0,6
26,Sonora,58,Santa Ana,36,17,19,6,24,6,3.14,1,1,6.57,7.14,6.06,6,30
26,Sonora,58,Santa Ana,14,7,7,5,9,0,2.17,1,0,8.44,8.5,8.4,7,6
26,Sonora,58,Santa Ana,27,11,16,5,18,4,2,1,1,5.68,6.75,5.07,6,21
26,Sonora,58,Santa Ana,11,5,6,3,8,0,1.8,1,0,8.75,10.6,5.67,6,5
26,Sonora,58,Santa Ana,12,4,8,3,7,2,3,0,0,7.67,8,7.5,5,7
26,Sonora,58,Santa Ana,11,4,7,2,7,2,2,0,0,6.89,7,6.8,10,1
26,Sonora,59,Santa Cruz,1835,873,962,521,1154,160,2.42,59,7,8.5,8.57,8.45,234,1594
26,Sonora,59,Santa Cruz,846,428,418,254,505,87,2.3,23,6,8.6,8.84,8.35,139,703
26,Sonora,59,Santa Cruz,599,306,293,183,362,54,2.48,14,0,8.26,8.26,8.26,36,563
26,Sonora,59,Santa Cruz,304,107,197,71,227,6,2.53,14,1,9.25,8.86,9.42,26,278
26,Sonora,59,Santa Cruz,4,1,3,0,1,3,8,0,0,3.5,3,3.67,0,4
26,Sonora,59,Santa Cruz,10,4,6,1,9,0,1.5,0,0,9.78,9.75,9.8,8,2
26,Sonora,60,Sáric,2058,979,1079,531,1291,227,2.55,122,14,7.82,8.08,7.6,588,1461
26,Sonora,60,Sáric,706,334,372,171,440,95,2.49,53,6,8.38,8.57,8.22,199,507
26,Sonora,60,Sáric,14,7,7,3,9,2,2.2,1,0,7.82,7.8,7.83,0,14
26,Sonora,60,Sáric,26,11,15,1,18,7,2.2,1,1,7.52,6.9,7.93,4,22
26,Sonora,60,Sáric,977,472,505,282,607,88,2.66,47,2,7.71,7.93,7.52,325,652
26,Sonora,60,Sáric,235,122,113,60,143,23,2.5,18,5,6.99,7.44,6.54,23,203
26,Sonora,60,Sáric,10,5,5,5,5,0,1.67,0,0,8.2,7.5,8.67,9,1
26,Sonora,61,Soyopa,1368,599,769,320,814,234,3.05,114,27,7.4,7.59,7.26,608,756
26,Sonora,61,Soyopa,131,64,67,24,72,35,2.94,12,4,7.19,7.6,6.85,45,86
26,Sonora,61,Soyopa,35,17,18,7,15,13,3,5,1,5.32,5.64,5,22,13
26,Sonora,61,Soyopa,20,7,13,5,11,4,6,3,0,4.27,4.67,4,14,6
26,Sonora,61,Soyopa,133,53,80,20,71,42,3.27,20,3,6.49,7.28,5.94,66,67
26,Sonora,61,Soyopa,10,4,6,1,6,3,1.67,0,0,5.78,5.67,5.83,6,4
26,Sonora,61,Soyopa,297,135,162,86,181,30,2.76,17,6,7.56,7.45,7.65,186,111
26,Sonora,61,Soyopa,280,126,154,72,154,54,3.23,25,7,7.27,7.6,7.01,124,155
26,Sonora,61,Soyopa,351,151,200,91,229,31,2.92,20,5,8.59,8.41,8.73,95,254
26,Sonora,61,Soyopa,15,7,8,2,9,4,2.57,3,0,7.62,7.57,7.67,7,8
26,Sonora,61,Soyopa,3,1,2,0,1,2,3,2,0,4,12,0,2,1
26,Sonora,61,Soyopa,8,3,5,2,6,0,4.5,0,0,8,9,7.5,3,4
26,Sonora,61,Soyopa,5,1,4,0,3,2,4,0,0,3.4,6,2.75,5,0
26,Sonora,62,Suaqui Grande,1114,513,601,241,682,191,2.71,63,11,7.6,7.64,7.57,392,720
26,Sonora,62,Suaqui Grande,1074,499,575,230,660,184,2.72,63,11,7.63,7.62,7.64,373,700
26,Sonora,63,Tepache,1178,557,621,218,724,236,2.71,133,14,8.19,8.47,7.95,164,1013
26,Sonora,63,Tepache,1128,537,591,212,693,223,2.66,124,13,8.29,8.52,8.09,161,966
26,Sonora,63,Tepache,50,20,30,6,31,13,3.83,9,1,6.18,7.33,5.38,3,47
26,Sonora,64,Trincheras,1381,642,739,342,843,196,2.56,55,18,7.73,8.19,7.33,536,842
26,Sonora,64,Trincheras,929,453,476,232,560,137,2.51,44,13,8.18,8.52,7.85,284,644
26,Sonora,64,Trincheras,33,12,21,3,16,14,2.64,3,1,5.53,6.27,5.11,14,19
26,Sonora,64,Trincheras,7,2,5,0,6,1,1,2,1,9,7.5,9.6,0,7
26,Sonora,64,Trincheras,12,5,7,4,8,0,2.25,1,0,6.38,5.75,7,3,8
26,Sonora,64,Trincheras,43,21,22,7,28,8,2.11,2,0,7.11,7.39,6.83,4,39
26,Sonora,64,Trincheras,9,2,7,0,4,5,1.5,0,0,2.89,4.5,2.43,2,7
26,Sonora,64,Trincheras,252,116,136,75,155,22,2.88,1,2,6.75,7.7,5.95,186,65
26,Sonora,65,Tubutama,1473,690,783,329,921,223,2.67,104,12,7.7,7.92,7.5,298,1175
26,Sonora,65,Tubutama,217,104,113,40,127,50,2.45,6,1,8.01,8.59,7.41,44,173
26,Sonora,65,Tubutama,158,79,79,32,86,40,2.85,6,4,7.66,7.78,7.54,46,112
26,Sonora,65,Tubutama,74,37,37,17,42,15,2.62,7,1,6.23,6.5,5.97,15,59
26,Sonora,65,Tubutama,364,172,192,92,237,35,2.65,32,0,8.31,8.55,8.09,65,299
26,Sonora,65,Tubutama,38,17,21,6,27,5,3,1,0,6.56,6.77,6.42,5,33
26,Sonora,65,Tubutama,64,26,38,9,40,15,3.04,2,0,7.98,8.04,7.94,17,47
26,Sonora,65,Tubutama,280,127,153,79,175,26,3.2,35,4,7.42,7.75,7.12,65,215
26,Sonora,65,Tubutama,23,12,11,5,14,4,3.55,0,0,5.33,5.25,5.4,11,12
26,Sonora,65,Tubutama,20,10,10,3,15,2,2.11,1,1,7.76,8,7.56,4,16
26,Sonora,65,Tubutama,83,45,38,20,55,8,2.12,5,1,7.46,6.97,8.2,12,71
26,Sonora,65,Tubutama,18,7,11,3,13,2,1.14,0,0,8.8,8.5,9,0,18
26,Sonora,65,Tubutama,13,2,11,6,7,0,4.5,0,0,7.67,8.5,6,2,11
26,Sonora,65,Tubutama,9,4,5,2,6,1,2.25,0,0,7,6.75,7.33,0,9
26,Sonora,65,Tubutama,18,11,7,3,14,1,1.7,3,0,8.53,9.89,6.5,1,17
26,Sonora,66,Ures,8548,4097,4451,1674,5453,1421,2.48,660,113,9.07,9.34,8.83,847,7692
26,Sonora,66,Ures,3619,1800,1819,752,2335,532,2.34,299,60,9.85,10.02,9.67,267,3351
26,Sonora,66,Ures,517,239,278,84,327,106,3.08,62,5,8.26,8.48,8.06,68,449
26,Sonora,66,Ures,148,65,83,23,100,25,2.23,12,0,9.64,10.37,9.08,31,117
26,Sonora,66,Ures,904,423,481,173,549,182,2.43,82,9,9.34,9.74,8.97,129,775
26,Sonora,66,Ures,34,15,19,7,23,4,2.71,4,0,7.67,7,8.38,11,23
26,Sonora,66,Ures,149,68,81,30,94,25,2.61,7,5,7.87,7.94,7.8,6,142
26,Sonora,66,Ures,17,6,11,0,7,10,5,1,0,4.47,3,5.27,0,17
26,Sonora,66,Ures,193,84,109,22,123,48,3.38,7,3,7.41,7.58,7.29,35,155
26,Sonora,66,Ures,1453,702,751,333,951,169,2.27,78,20,8.49,8.85,8.15,163,1290
26,Sonora,66,Ures,333,155,178,63,209,61,2.9,29,2,8.22,8.29,8.15,16,317
26,Sonora,66,Ures,91,34,57,6,47,38,3.67,11,0,6.36,5.85,6.69,12,79
26,Sonora,66,Ures,267,126,141,49,164,54,2.54,19,6,8.19,8.84,7.58,6,260
26,Sonora,66,Ures,432,216,216,73,273,86,2.6,23,0,9.33,9.43,9.23,53,379
26,Sonora,66,Ures,72,29,43,11,37,24,4.21,4,2,6.75,6.88,6.68,3,68
26,Sonora,66,Ures,8,3,5,0,4,4,4.67,2,0,5.25,3.33,6.4,1,7
26,Sonora,66,Ures,8,3,5,0,6,2,5.67,2,0,6.63,6.33,6.8,1,7
26,Sonora,67,Villa Hidalgo,1429,681,748,335,865,229,2.54,103,18,8.08,8.19,7.99,290,1136
26,Sonora,67,Villa Hidalgo,1183,561,622,268,717,198,2.54,92,15,8.28,8.46,8.12,247,934
26,Sonora,67,Villa Hidalgo,245,119,126,67,148,30,2.59,11,3,7.08,6.85,7.31,43,201
26,Sonora,68,Villa Pesqueira,1043,451,592,181,648,214,2.81,114,6,8.35,8.59,8.17,385,655
26,Sonora,68,Villa Pesqueira,483,207,276,85,303,95,2.88,42,3,8.61,8.94,8.35,207,274
26,Sonora,68,Villa Pesqueira,239,104,135,47,147,45,3.02,32,2,7.44,7.01,7.76,81,157
26,Sonora,68,Villa Pesqueira,246,115,131,40,156,50,2.31,36,1,9.22,9.65,8.82,73,173
26,Sonora,69,Yécora,4793,2378,2415,1286,2899,594,2.61,406,41,7.09,7.3,6.89,1450,3316
26,Sonora,69,Yécora,2453,1272,1181,686,1524,243,2.48,199,17,8.09,8.12,8.06,726,1725
26,Sonora,69,Yécora,17,7,10,1,9,7,4.29,3,1,5.06,4.71,5.33,12,5
26,Sonora,69,Yécora,64,29,35,9,46,9,2.89,7,2,6.55,7.16,6.03,53,11
26,Sonora,69,Yécora,20,8,12,4,12,4,2.71,5,0,6.94,7.29,6.67,0,20
26,Sonora,69,Yécora,161,74,87,35,99,27,3.07,18,1,6.79,6.79,6.78,13,145
26,Sonora,69,Yécora,658,321,337,204,407,47,2.44,43,3,7.13,7.63,6.65,223,435
26,Sonora,69,Yécora,40,21,19,14,18,8,3.27,2,0,7.15,6.86,7.5,0,38
26,Sonora,69,Yécora,14,6,8,1,11,2,2.67,0,0,8.92,5.6,11,4,10
26,Sonora,69,Yécora,131,56,75,29,83,19,3.17,21,4,6.63,6.89,6.43,64,65
26,Sonora,69,Yécora,130,62,68,64,62,4,2.47,1,0,6.24,6.24,6.25,32,98
26,Sonora,69,Yécora,8,5,3,1,6,1,3.75,0,0,5.57,5.75,5.33,2,6
26,Sonora,69,Yécora,41,20,21,4,24,13,3.05,6,2,5.41,5.11,5.72,16,25
26,Sonora,69,Yécora,92,46,46,6,51,35,2.64,5,1,4.48,4.43,4.52,4,88
26,Sonora,69,Yécora,208,91,117,45,102,61,3.03,26,2,5.87,6.29,5.56,11,193
26,Sonora,69,Yécora,255,127,128,49,146,60,2.87,28,7,5.64,5.51,5.75,128,127
26,Sonora,69,Yécora,8,6,2,1,3,4,4,1,0,5.57,5.6,5.5,6,2
26,Sonora,69,Yécora,15,6,9,4,10,1,5.6,0,0,4.64,4.8,4.5,0,15
26,Sonora,69,Yécora,8,4,4,2,3,3,4.5,0,0,1.67,1.5,1.75,6,2
26,Sonora,69,Yécora,10,5,5,0,8,2,4.4,2,0,5.7,5,6.4,7,3
26,Sonora,69,Yécora,21,11,10,3,17,1,1.3,1,0,4.72,5.3,4,6,15
26,Sonora,69,Yécora,55,28,27,23,30,2,2.17,1,0,3.56,3.79,3.39,30,25
26,Sonora,69,Yécora,49,24,25,18,28,3,2.59,5,0,5.35,5.4,5.31,4,45
26,Sonora,69,Yécora,19,9,10,4,14,1,1.57,1,0,4.27,5,3.9,8,11
26,Sonora,69,Yécora,5,2,3,0,2,3,2.5,0,0,5.8,4.5,6.67,2,3
26,Sonora,69,Yécora,128,60,68,48,73,7,2.51,17,1,5.23,5.94,4.72,44,84
26,Sonora,69,Yécora,44,22,22,10,33,1,2.75,0,0,6.09,6.38,5.83,6,38
26,Sonora,69,Yécora,12,5,7,4,7,1,4,2,0,2.63,3,2.4,5,7
26,Sonora,70,General Plutarco Elías Calles,13627,6900,6727,4164,8521,942,2.4,863,179,8.93,9.06,8.79,3445,10157
26,Sonora,70,General Plutarco Elías Calles,11440,5836,5604,3441,7162,837,2.38,716,153,9.14,9.23,9.05,2788,8631
26,Sonora,70,General Plutarco Elías Calles,215,118,97,78,130,7,2.28,9,0,8.15,8.31,8,12,203
26,Sonora,70,General Plutarco Elías Calles,901,455,446,333,529,39,2.64,66,13,7.07,7.46,6.66,347,554
26,Sonora,70,General Plutarco Elías Calles,25,10,15,8,14,3,2.71,3,0,6.24,6.43,6.1,6,19
26,Sonora,70,General Plutarco Elías Calles,217,110,107,64,143,10,2.46,10,3,8.31,8.78,7.86,57,160
26,Sonora,70,General Plutarco Elías Calles,153,70,83,59,86,8,3.02,12,3,6.76,7.26,6.27,33,120
26,Sonora,70,General Plutarco Elías Calles,73,25,48,14,55,4,2.25,6,2,8.61,9.1,8.34,17,56
26,Sonora,70,General Plutarco Elías Calles,12,6,6,3,9,0,2.5,0,0,7.89,7.5,8.2,10,1
26,Sonora,70,General Plutarco Elías Calles,4,1,3,0,3,1,6,0,0,4,3,4.33,2,2
26,Sonora,70,General Plutarco Elías Calles,13,5,8,3,9,1,1.4,0,0,7,8.25,6.17,2,11
26,Sonora,70,General Plutarco Elías Calles,11,5,6,5,5,1,1.25,0,0,6.5,5.25,9,6,5
26,Sonora,70,General Plutarco Elías Calles,148,70,78,52,92,4,2.63,11,0,7.25,7.33,7.18,41,106
26,Sonora,70,General Plutarco Elías Calles,7,2,5,0,6,1,4.5,4,0,7.86,5.5,8.8,1,6
26,Sonora,70,General Plutarco Elías Calles,247,124,123,75,170,2,1.93,10,4,10.73,10.7,10.76,57,190
26,Sonora,71,Benito Juárez,21692,10791,10901,5655,13854,2183,2.37,1566,261,8.97,9.07,8.86,4113,17561
26,Sonora,71,Benito Juárez,13153,6653,6500,3317,8432,1404,2.31,963,169,9.19,9.25,9.13,2602,10534
26,Sonora,71,Benito Juárez,811,395,416,211,496,104,2.79,40,7,8.7,8.62,8.78,264,547
26,Sonora,71,Benito Juárez,381,199,182,80,255,46,2.52,49,9,8.43,8.56,8.28,62,319
26,Sonora,71,Benito Juárez,12,2,10,3,9,0,1.5,0,0,10.78,9,11,2,10
26,Sonora,71,Benito Juárez,11,5,6,1,9,1,1.6,2,0,10.8,9,12.6,0,11
26,Sonora,71,Benito Juárez,1152,556,596,261,724,167,2.6,159,14,9.19,9.26,9.13,205,947
26,Sonora,71,Benito Juárez,11,4,7,1,6,4,3.5,1,0,6.8,7.25,6.5,2,9
26,Sonora,71,Benito Juárez,11,4,7,2,7,2,3.33,0,0,9.33,7,10.5,0,11
26,Sonora,71,Benito Juárez,2945,1422,1523,842,1900,203,2.41,180,29,8.71,8.89,8.55,458,2487
26,Sonora,71,Benito Juárez,556,268,288,180,347,29,2.33,57,3,7.98,8.11,7.87,97,459
26,Sonora,71,Benito Juárez,2400,1164,1236,689,1510,201,2.37,97,26,8.41,8.77,8.08,377,2023
26,Sonora,71,Benito Juárez,41,21,20,13,26,2,2.87,1,0,5.61,6.67,4.38,21,20
26,Sonora,71,Benito Juárez,13,7,6,7,6,0,3,1,1,8,7,9,0,13
26,Sonora,72,San Ignacio Río Muerto,14279,6937,7342,3751,9201,1327,2.45,916,193,8.55,8.75,8.36,3156,11118
26,Sonora,72,San Ignacio Río Muerto,8135,4072,4063,2044,5321,770,2.36,573,91,9.12,9.2,9.05,1594,6538
26,Sonora,72,San Ignacio Río Muerto,16,8,8,5,9,2,4.4,2,1,6.45,6,6.83,0,16
26,Sonora,72,San Ignacio Río Muerto,2991,1418,1573,887,1917,187,2.52,156,34,8.45,8.76,8.15,859,2131
26,Sonora,72,San Ignacio Río Muerto,69,36,33,16,51,2,2.5,4,3,7.92,8.68,7.08,5,64
26,Sonora,72,San Ignacio Río Muerto,74,35,39,22,42,10,2.43,5,0,8.12,8.89,7.21,15,59
26,Sonora,72,San Ignacio Río Muerto,29,10,19,6,15,8,4.78,3,0,3.52,4.75,2.87,8,21
26,Sonora,72,San Ignacio Río Muerto,29,13,16,6,18,5,2.91,3,0,6.61,5.27,7.83,4,25
26,Sonora,72,San Ignacio Río Muerto,7,3,4,1,5,1,3.67,0,0,6,6,6,0,7
26,Sonora,72,San Ignacio Río Muerto,11,4,7,1,9,1,2.75,1,0,5.4,7,4.33,2,9
26,Sonora,72,San Ignacio Río Muerto,10,4,6,1,8,1,2,0,0,7.33,9.25,5.8,0,10
26,Sonora,72,San Ignacio Río Muerto,81,36,45,17,50,14,3.04,9,3,7.56,7.92,7.32,14,67
26,Sonora,72,San Ignacio Río Muerto,211,99,112,47,140,24,2.67,13,6,7.34,7.16,7.49,61,150
26,Sonora,72,San Ignacio Río Muerto,14,6,8,2,9,3,0.67,1,1,5.67,6.17,5.17,7,7
26,Sonora,72,San Ignacio Río Muerto,283,124,159,81,177,25,2.8,16,3,7.9,8.05,7.79,104,179
26,Sonora,72,San Ignacio Río Muerto,96,38,58,23,64,9,2.34,5,2,8.05,7.9,8.16,44,52
26,Sonora,72,San Ignacio Río Muerto,218,97,121,56,121,41,2.72,12,0,6.83,7.2,6.52,52,166
26,Sonora,72,San Ignacio Río Muerto,55,25,30,12,39,4,3.32,3,2,6.07,6.35,5.83,12,42
26,Sonora,72,San Ignacio Río Muerto,17,1,16,0,12,5,3,0,0,5,6,4.94,11,6
26,Sonora,72,San Ignacio Río Muerto,398,192,206,111,234,53,2.5,55,1,7.16,7.17,7.14,67,331
26,Sonora,72,San Ignacio Río Muerto,162,73,89,46,105,11,3.18,2,2,6.13,6.22,6.06,17,145
26,Sonora,72,San Ignacio Río Muerto,263,129,134,61,172,30,2.52,24,0,8.04,8.29,7.81,8,255
26,Sonora,72,San Ignacio Río Muerto,25,9,16,1,19,5,1.89,0,1,4.83,4.56,5,13,12
26,Sonora,72,San Ignacio Río Muerto,612,286,326,191,381,40,2.36,7,34,7.27,7.56,7,161,451
26,Sonora,72,San Ignacio Río Muerto,117,64,53,32,79,6,2.24,0,1,7.33,8.23,6.21,11,106
